"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
Motion,43790,abrir,43790,VMIP3S0,43790,"What-CineAccesibleNavarra-ES.eaf"
Process,52920,cuelga,52920,VMIP3S0,52920,"What-CineAccesibleNavarra-ES.eaf"
Process,57090,poner,57090,VMIP3S0,57090,"What-CineAccesibleNavarra-ES.eaf"
Communication,69000,llamar,69000,VMIP3S0,69000,"What-CineAccesibleNavarra-ES.eaf"
Possesses,95003,llevar,95003,VMIP3S0,95003,"What-CineAccesibleNavarra-ES.eaf"
BodyMotion,96298,tumbar,96298,VMIP3S0,96298,"What-CineAccesibleNavarra-ES.eaf"
BodyMotion,101082,llevar,101082,VMIP3S0,101082,"What-CineAccesibleNavarra-ES.eaf"
BodyMotion,112598,incorporar,112598,VMIP3S0,112598,"What-CineAccesibleNavarra-ES.eaf"
Communication,112994,contestar,112994,VMIP3S0,112994,"What-CineAccesibleNavarra-ES.eaf"
Seeing,142050,mirar,142050,VMIP3S0,142050,"What-CineAccesibleNavarra-ES.eaf"
BodyMotion,158157,levantar,158157,VMIP3S0,158157,"What-CineAccesibleNavarra-ES.eaf"
Walking,159168,caminar,159168,VMIP3S0,159168,"What-CineAccesibleNavarra-ES.eaf"
Possesses,163212,tener,163212,VMIP3S0,163212,"What-CineAccesibleNavarra-ES.eaf"
Seeing,179780,mirar,179780,VMIP3S0,179780,"What-CineAccesibleNavarra-ES.eaf"
IntentionalPsychologicalProcess,181120,buscar,181120,VMG0000,181120,"What-CineAccesibleNavarra-ES.eaf"
Motion,187405,aproximar,187405,VMIP3S0,187405,"What-CineAccesibleNavarra-ES.eaf"
Motion,190005,regresar,190005,VMIP3S0,190005,"What-CineAccesibleNavarra-ES.eaf"
Process,191630,coger,191630,VMIP3S0,191630,"What-CineAccesibleNavarra-ES.eaf"
Motion,192930,volver,192930,VMIP3S0,192930,"What-CineAccesibleNavarra-ES.eaf"
Clothing,193580,vestir,193580,VMN0000,193580,"What-CineAccesibleNavarra-ES.eaf"
Walking,215110,caminar,215110,VMIP3S0,215110,"What-CineAccesibleNavarra-ES.eaf"
Walking,222940,subir,222940,VMIP3S0,222940,"What-CineAccesibleNavarra-ES.eaf"
Seeing,239560,mirar,239560,VMIP3S0,239560,"What-CineAccesibleNavarra-ES.eaf"
BodyMotion,241258,esbozar,241258,VMIP3S0,241258,"What-CineAccesibleNavarra-ES.eaf"
Seeing,249124,mirar,249124,VMIP3S0,249124,"What-CineAccesibleNavarra-ES.eaf"
Motion,250088,abrir,250088,VMIP3S0,250088,"What-CineAccesibleNavarra-ES.eaf"
PositionalAttribute,251293,cubrir,251293,VMIP3S0,251293,"What-CineAccesibleNavarra-ES.eaf"
Process,254096,dar,254096,VMIP3S0,254096,"What-CineAccesibleNavarra-ES.eaf"
Possesses,286000,tener,286000,VMIP3S0,286000,"What-CineAccesibleNavarra-ES.eaf"
Possesses,286207,lucir,286207,VMIP3S0,286207,"What-CineAccesibleNavarra-ES.eaf"
Clothing,286598,vestir,286598,VMIP3S0,286598,"What-CineAccesibleNavarra-ES.eaf"
Process,291000,sacar,291000,VMIP3S0,291000,"What-CineAccesibleNavarra-ES.eaf"
IntentionalPsychologicalProcess,292330,buscar,292330,VMIP3S0,292330,"What-CineAccesibleNavarra-ES.eaf"
Process,295610,llamar,295610,VMIP3S0,295610,"What-CineAccesibleNavarra-ES.eaf"
Seeing,380530,alzar_la_vista,380530,VMIP3S0,380530,"What-CineAccesibleNavarra-ES.eaf"
Process,398160,colgar,398160,VMIP3S0,398160,"What-CineAccesibleNavarra-ES.eaf"
BodyMotion,399114,levantar,399114,VMIP3S0,399114,"What-CineAccesibleNavarra-ES.eaf"
Process,399750,dejar,399750,VMIP3S0,399750,"What-CineAccesibleNavarra-ES.eaf"
Walking,402612,caminar,402612,VMN0000,402612,"What-CineAccesibleNavarra-ES.eaf"
Possesses,411435,lucir,411435,VMIP3S0,411435,"What-CineAccesibleNavarra-ES.eaf"
IntentionalPsychologicalProcess,422920,rebuscar,422920,VMIP3S0,422920,"What-CineAccesibleNavarra-ES.eaf"
Communication,428050,contestar,428050,VMIP3S0,428050,"What-CineAccesibleNavarra-ES.eaf"
Process,494570,colgar,494570,VMIP3S0,494570,"What-CineAccesibleNavarra-ES.eaf"
Seeing,495126,mirar,495126,VMIP3S0,495126,"What-CineAccesibleNavarra-ES.eaf"
BodyMotion,507126,levantar,507126,VMIP3S0,507126,"What-CineAccesibleNavarra-ES.eaf"
Motion,510656,salir,510656,VMIP3S0,510656,"What-CineAccesibleNavarra-ES.eaf"
Walking,512146,caminar,512146,VMIP3S0,512146,"What-CineAccesibleNavarra-ES.eaf"
Walking,513040,subir,513040,VMG0000,513040,"What-CineAccesibleNavarra-ES.eaf"
Motion,521050,llegar,521050,VMIP3S0,521050,"What-CineAccesibleNavarra-ES.eaf"
Seeing,532256,mirar,532256,VMIP3P0,532256,"What-CineAccesibleNavarra-ES.eaf"
Seeing,557932,mirar,557932,VMG0000,557932,"What-CineAccesibleNavarra-ES.eaf"
Seeing,708235,mirar,708235,VMIP3P0,708235,"What-CineAccesibleNavarra-ES.eaf"
BodyMotion,709127,negar,709127,VMG0000,709127,"What-CineAccesibleNavarra-ES.eaf"
Motion,737731,seguir,737731,VMIP3S0,737731,"What-CineAccesibleNavarra-ES.eaf"
BodyMotion,740056,sonreír,740056,VMIP3S0,740056,"What-CineAccesibleNavarra-ES.eaf"
Motion,741916,ir,741916,VMIP3S0,741916,"What-CineAccesibleNavarra-ES.eaf"
Walking,747740,caminar,747740,VMG0000,747740,"What-CineAccesibleNavarra-ES.eaf"
Motion,748478,alejar,748478,VMIP3P0,748478,"What-CineAccesibleNavarra-ES.eaf"
FilmLanguage,751061,cortar,751061,VMIP3S0,751061,"What-CineAccesibleNavarra-ES.eaf"
Process,759002,tender,759002,VMIP3S0,759002,"What-CineAccesibleNavarra-ES.eaf"
Communication,760114,hablar,760114,VMIP3S0,760114,"What-CineAccesibleNavarra-ES.eaf"
Process,763841,tender,763841,VMN0000,763841,"What-CineAccesibleNavarra-ES.eaf"
Process,764656,dar,764656,VMN0000,764656,"What-CineAccesibleNavarra-ES.eaf"
Communication,769799,hablar,769799,VMIP2S0,769799,"What-CineAccesibleNavarra-ES.eaf"
Hearing,775439,oír,775439,VMM02S0,775439,"What-CineAccesibleNavarra-ES.eaf"
Process,775995,poder,775995,VMIP1S0,775995,"What-CineAccesibleNavarra-ES.eaf"
Communication,776134,hablar,776134,VMN0000,776134,"What-CineAccesibleNavarra-ES.eaf"
Process,776690,dejar,776690,VMN0000,776690,"What-CineAccesibleNavarra-ES.eaf"
FilmLanguage,785738,congelar,785738,VMIP3S0,785738,"What-CineAccesibleNavarra-ES.eaf"
Process,788361,pasar,788361,VMIP3S0,788361,"What-CineAccesibleNavarra-ES.eaf"
TimeInterval,3550,amanecer,3550,VMIP3S0,3550,"What-EdSol-ES.eaf"
Process,6993,hacer_footing,6993,VMIP3S0,6993,"What-EdSol-ES.eaf"
Walking,8245,pasear,8245,VMIP3S0,8245,"What-EdSol-ES.eaf"
Motion,26605,aparcar,26605,VMIP3S0,26605,"What-EdSol-ES.eaf"
Communication,28544,hablar,28544,VMIP3S0,28544,"What-EdSol-ES.eaf"
Process,43390,cambiar,43390,VMIP3S0,43390,"What-EdSol-ES.eaf"
Process,52650,colgar,52650,VMIP3S0,52650,"What-EdSol-ES.eaf"
Process,56490,sacar,56490,VMIP3S0,56490,"What-EdSol-ES.eaf"
Process,59940,poner,59940,VMIP3S0,59940,"What-EdSol-ES.eaf"
IntentionalPsychologicalProcess,60630,serenar,60630,VMN0000,60630,"What-EdSol-ES.eaf"
Walking,67380,caminar,67380,VMIP3S0,67380,"What-EdSol-ES.eaf"
Communication,70200,hablar,70200,VMIP3S0,70200,"What-EdSol-ES.eaf"
BodyMotion,95600,tumbar,95600,VMIP3S0,95600,"What-EdSol-ES.eaf"
IntentionalPsychologicalProcess,97280,relajar,97280,VMN0000,97280,"What-EdSol-ES.eaf"
BodyMotion,113250,incorporar,113250,VMIP3S0,113250,"What-EdSol-ES.eaf"
Process,115000,atender,115000,VMN0000,115000,"What-EdSol-ES.eaf"
BodyMotion,129820,girar,129820,VMIP3S0,129820,"What-EdSol-ES.eaf"
Hearing,130910,oír,130910,VMN0000,130910,"What-EdSol-ES.eaf"
IntentionalPsychologicalProcess,141850,localizar,141850,VMN0000,141850,"What-EdSol-ES.eaf"
Process,143920,perturbar,143920,VMIP3S0,143920,"What-EdSol-ES.eaf"
BodyMotion,162010,poner_en_pie,162010,VMIP3S0,162010,"What-EdSol-ES.eaf"
Walking,162630,caminar,162630,VMIP3S0,162630,"What-EdSol-ES.eaf"
IntentionalPsychologicalProcess,164180,localizar,164180,VMN0000,164180,"What-EdSol-ES.eaf"
Process,207634,parecer,207634,VMIP3S0,207634,"What-EdSol-ES.eaf"
Process,208351,producir,208351,VMIP3S0,208351,"What-EdSol-ES.eaf"
IntentionalPsychologicalProcess,209307,decidir,209307,VMIP3S0,209307,"What-EdSol-ES.eaf"
Clothing,209546,vestir,209546,VMN0000,209546,"What-EdSol-ES.eaf"
Motion,210263,llegar,210263,VMN0000,210263,"What-EdSol-ES.eaf"
Motion,223444,seguir,223444,VMG0000,223444,"What-EdSol-ES.eaf"
Motion,225166,dirigir,225166,VMIP3S0,225166,"What-EdSol-ES.eaf"
Process,241559,sujetar,241559,VMIP3S0,241559,"What-EdSol-ES.eaf"
Process,252380,destapar,252380,VMIP3S0,252380,"What-EdSol-ES.eaf"
Process,254137,dar,254137,VMIP3S0,254137,"What-EdSol-ES.eaf"
Drinking,270135,beber,270135,VMG0000,270135,"What-EdSol-ES.eaf"
BodyMotion,273555,mover,273555,VMIP3S0,273555,"What-EdSol-ES.eaf"
Process,275835,mostrar,275835,VMG0000,275835,"What-EdSol-ES.eaf"
Process,279190,posar,279190,VMIP3S0,279190,"What-EdSol-ES.eaf"
Process,285890,sacar,285890,VMIP3S0,285890,"What-EdSol-ES.eaf"
IntentionalPsychologicalProcess,289800,buscar,289800,VMIP3S0,289800,"What-EdSol-ES.eaf"
Process,296406,hacer,296406,VMIP3S0,296406,"What-EdSol-ES.eaf"
BodyMotion,329130,girar,329130,VMIP3S0,329130,"What-EdSol-ES.eaf"
Hearing,330215,oír,330215,VMN0000,330215,"What-EdSol-ES.eaf"
IntentionalPsychologicalProcess,380333,localizar,380333,VMN0000,380333,"What-EdSol-ES.eaf"
BodyMotion,398493,poner_en_pie,398493,VMIP3S0,398493,"What-EdSol-ES.eaf"
Walking,399079,caminar,399079,VMIP3S0,399079,"What-EdSol-ES.eaf"
IntentionalPsychologicalProcess,399665,localizar,399665,VMN0000,399665,"What-EdSol-ES.eaf"
IntentionalPsychologicalProcess,422880,buscar,422880,VMIP3S0,422880,"What-EdSol-ES.eaf"
BodyMotion,481900,girar,481900,VMIP3S0,481900,"What-EdSol-ES.eaf"
IntentionalPsychologicalProcess,482844,localizar,482844,VMN0000,482844,"What-EdSol-ES.eaf"
Seeing,496210,mirar,496210,VMIP3S0,496210,"What-EdSol-ES.eaf"
BodyMotion,509770,poner_en_pie,509770,VMIP3S0,509770,"What-EdSol-ES.eaf"
Motion,510330,salir,510330,VMIP3S0,510330,"What-EdSol-ES.eaf"
Motion,517427,internar,517427,VMIP3S0,517427,"What-EdSol-ES.eaf"
Motion,518412,avanzar,518412,VMIP3S0,518412,"What-EdSol-ES.eaf"
Walking,535126,andar,535126,VMG0000,535126,"What-EdSol-ES.eaf"
Seeing,557174,mirar,557174,VMIP3P0,557174,"What-EdSol-ES.eaf"
IntentionalPsychologicalProcess,558584,localizar,558584,VMN0000,558584,"What-EdSol-ES.eaf"
Communication,559430,hablar,559430,VMIP3S0,559430,"What-EdSol-ES.eaf"
Seeing,707754,mirar,707754,VMIP3P0,707754,"What-EdSol-ES.eaf"
Walking,737700,andar,737700,VMN0000,737700,"What-EdSol-ES.eaf"
IntentionalPsychologicalProcess,741559,dudar,741559,VMIP3S0,741559,"What-EdSol-ES.eaf"
BodyMotion,743004,sonreír,743004,VMIP3S0,743004,"What-EdSol-ES.eaf"
Process,743871,unir,743871,VMIP3S0,743871,"What-EdSol-ES.eaf"
Walking,750151,caminar,750151,VMIP3P0,750151,"What-EdSol-ES.eaf"
Communication,759460,hablar,759460,VMIP3S0,759460,"What-EdSol-ES.eaf"
Process,760585,tender,760585,VMIP3S0,760585,"What-EdSol-ES.eaf"
Process,763510,tender,763510,VMN0000,763510,"What-EdSol-ES.eaf"
Process,764635,dar,764635,VMN0000,764635,"What-EdSol-ES.eaf"
BodyMotion,765535,girar,765535,VMIP3S0,765535,"What-EdSol-ES.eaf"
Communication,771420,hablar,771420,VMIP2S0,771420,"What-EdSol-ES.eaf"
IntentionalPsychologicalProcess,779855,localizar,779855,VMN0000,779855,"What-EdSol-ES.eaf"
Hearing,783550,oír,783550,VMM02S0,783550,"What-EdSol-ES.eaf"
Process,784042,poder,784042,VMIP1S0,784042,"What-EdSol-ES.eaf"
Communication,784165,hablar,784165,VMN0000,784165,"What-EdSol-ES.eaf"
Process,784657,dejar,784657,VMN0000,784657,"What-EdSol-ES.eaf"
Walking,4618,caminar,4618,VMIP3S0,4618,"What-Ericsson-ES.eaf"
Motion,7508,cruzar,7508,VMIP3P0,7508,"What-Ericsson-ES.eaf"
Walking,8953,hacer_footing,8953,VMIP3S0,8953,"What-Ericsson-ES.eaf"
Clothing,9820,vestir,9820,VMIP3P0,9820,"What-Ericsson-ES.eaf"
Motion,23155,detener,23155,VMIP3S0,23155,"What-Ericsson-ES.eaf"
BodyMotion,28996,gesticular,28996,VMIP3S0,28996,"What-Ericsson-ES.eaf"
Communication,29283,hablar,29283,VMG0000,29283,"What-Ericsson-ES.eaf"
Process,53455,sacar,53455,VMN0000,53455,"What-Ericsson-ES.eaf"
Seeing,55240,echar_un_vistazo,55240,VMIP3S0,55240,"What-Ericsson-ES.eaf"
Process,56770,colocar,56770,VMIP3S0,56770,"What-Ericsson-ES.eaf"
Clothing,58300,vestir,58300,VMIP3S0,58300,"What-Ericsson-ES.eaf"
Possesses,60085,llevar,60085,VMIP3S0,60085,"What-Ericsson-ES.eaf"
Walking,68049,caminar,68049,VMIP3S0,68049,"What-Ericsson-ES.eaf"
Process,70759,hacer,70759,VMIP3S0,70759,"What-Ericsson-ES.eaf"
Motion,95290,caer,95290,VMN0000,95290,"What-Ericsson-ES.eaf"
Possesses,102020,lucir,102020,VMIP3S0,102020,"What-Ericsson-ES.eaf"
Process,103910,poblar,103910,VMN0000,103910,"What-Ericsson-ES.eaf"
BodyMotion,105260,extender,105260,VMIP3S0,105260,"What-Ericsson-ES.eaf"
Touching,106340,acariciar,106340,VMIP3S0,106340,"What-Ericsson-ES.eaf"
BodyMotion,113540,incorporar,113540,VMIP3S0,113540,"What-Ericsson-ES.eaf"
Seeing,141960,mirar,141960,VMIP3S0,141960,"What-Ericsson-ES.eaf"
BodyMotion,159891,incorporar,159891,VMIP3S0,159891,"What-Ericsson-ES.eaf"
Motion,160734,alejar,160734,VMIP3S0,160734,"What-Ericsson-ES.eaf"
IntentionalPsychologicalProcess,161577,examinar,161577,VMG0000,161577,"What-Ericsson-ES.eaf"
Clothing,167000,vestir,167000,VMIP3S0,167000,"What-Ericsson-ES.eaf"
IntentionalPsychologicalProcess,180316,decidir,180316,VMIP3S0,180316,"What-Ericsson-ES.eaf"
Motion,180684,volver,180684,VMN0000,180684,"What-Ericsson-ES.eaf"
Motion,187229,detener,187229,VMIP3S0,187229,"What-Ericsson-ES.eaf"
Seeing,188105,mirar,188105,VMN0000,188105,"What-Ericsson-ES.eaf"
Motion,197066,dirigir,197066,VMIP3S0,197066,"What-Ericsson-ES.eaf"
Process,206930,recoger,206930,VMIP3S0,206930,"What-Ericsson-ES.eaf"
Process,208901,poner,208901,VMIP3S0,208901,"What-Ericsson-ES.eaf"
Process,209339,dejar,209339,VMN0000,209339,"What-Ericsson-ES.eaf"
IntentionalPsychologicalProcess,209777,escudriñar,209777,VMN0000,209777,"What-Ericsson-ES.eaf"
Walking,219609,caminar,219609,VMIP3S0,219609,"What-Ericsson-ES.eaf"
Walking,227636,subir,227636,VMIP3S0,227636,"What-Ericsson-ES.eaf"
BodyMotion,241302,agitar,241302,VMIP3S0,241302,"What-Ericsson-ES.eaf"
BodyMotion,242205,sonreír,242205,VMIP3S0,242205,"What-Ericsson-ES.eaf"
Seeing,242807,alzar_la_vista,242807,VMG0000,242807,"What-Ericsson-ES.eaf"
BodyMotion,248480,negar,248480,VMIP3S0,248480,"What-Ericsson-ES.eaf"
BodyMotion,249590,juguetear,249590,VMIP3S0,249590,"What-Ericsson-ES.eaf"
Seeing,253300,echar_un_vistazo,253300,VMIP3S0,253300,"What-Ericsson-ES.eaf"
Process,255685,tomar,255685,VMIP3S0,255685,"What-Ericsson-ES.eaf"
Possesses,256745,tener,256745,VMIP3S0,256745,"What-Ericsson-ES.eaf"
Clothing,259925,vestir,259925,VMIP3S0,259925,"What-Ericsson-ES.eaf"
Process,270814,haber,270814,VMIP3S0,270814,"What-Ericsson-ES.eaf"
BodyMotion,273307,agitar,273307,VMIP3S0,273307,"What-Ericsson-ES.eaf"
Motion,274415,parar,274415,VMN0000,274415,"What-Ericsson-ES.eaf"
Process,278000,soltar,278000,VMIP3S0,278000,"What-Ericsson-ES.eaf"
Process,278968,dar,278968,VMIP3S0,278968,"What-Ericsson-ES.eaf"
Motion,280178,caer,280178,VMN0000,280178,"What-Ericsson-ES.eaf"
Process,286060,sacar,286060,VMIP3S0,286060,"What-Ericsson-ES.eaf"
Process,288220,abrir,288220,VMIP3S0,288220,"What-Ericsson-ES.eaf"
IntentionalPsychologicalProcess,288760,revisar,288760,VMIP3S0,288760,"What-Ericsson-ES.eaf"
Motion,294196,detener,294196,VMIP3S0,294196,"What-Ericsson-ES.eaf"
BodyMotion,295500,pulsar,295500,VMIP3S0,295500,"What-Ericsson-ES.eaf"
Seeing,380140,alzar_la_mirada,380140,VMIP3S0,380140,"What-Ericsson-ES.eaf"
Motion,398271,alejar,398271,VMIP3S0,398271,"What-Ericsson-ES.eaf"
Process,399084,dejar,399084,VMN0000,399084,"What-Ericsson-ES.eaf"
IntentionalPsychologicalProcess,399626,buscar,399626,VMN0000,399626,"What-Ericsson-ES.eaf"
IntentionalPsychologicalProcess,411970,concentrar,411970,VMN0000,411970,"What-Ericsson-ES.eaf"
IntentionalPsychologicalProcess,422610,rebuscar,422610,VMIP3S0,422610,"What-Ericsson-ES.eaf"
IntentionalPsychologicalProcess,426792,encontrar,426792,VMIP3S0,426792,"What-Ericsson-ES.eaf"
Motion,495174,remover,495174,VMII3S0,495174,"What-Ericsson-ES.eaf"
Motion,497118,detener,497118,VMIP3S0,497118,"What-Ericsson-ES.eaf"
Seeing,497550,mirar,497550,VMIP3S0,497550,"What-Ericsson-ES.eaf"
BodyMotion,511192,levantar,511192,VMIP3S0,511192,"What-Ericsson-ES.eaf"
Motion,511680,salir,511680,VMIP3S0,511680,"What-Ericsson-ES.eaf"
Possesses,515540,llevar,515540,VMIP3S0,515540,"What-Ericsson-ES.eaf"
Walking,518190,caminar,518190,VMIP3S0,518190,"What-Ericsson-ES.eaf"
Motion,519250,adentrar,519250,VMIP3S0,519250,"What-Ericsson-ES.eaf"
Motion,529292,llegar,529292,VMIP3S0,529292,"What-Ericsson-ES.eaf"
Seeing,535365,mirar,535365,VMG0000,535365,"What-Ericsson-ES.eaf"
Motion,540874,dirigir,540874,VMIP3S0,540874,"What-Ericsson-ES.eaf"
IntentionalPsychologicalProcess,557334,localizar,557334,VMN0000,557334,"What-Ericsson-ES.eaf"
Seeing,707808,mirar,707808,VMIP3P0,707808,"What-Ericsson-ES.eaf"
BodyMotion,708324,negar,708324,VMIP3P0,708324,"What-Ericsson-ES.eaf"
Walking,745360,correr,745360,VMIP3S0,745360,"What-Ericsson-ES.eaf"
BodyMotion,748850,echar,748850,VMIP3S0,748850,"What-Ericsson-ES.eaf"
Motion,751710,alejar,751710,VMIP3P0,751710,"What-Ericsson-ES.eaf"
Process,756365,tender,756365,VMIP3S0,756365,"What-Ericsson-ES.eaf"
Communication,757265,hablar,757265,VMIP3S0,757265,"What-Ericsson-ES.eaf"
Communication,758390,decir,758390,VMIP3S0,758390,"What-Ericsson-ES.eaf"
Possesses,758840,tener,758840,VMIP3S0,758840,"What-Ericsson-ES.eaf"
Process,759290,dar,759290,VMN0000,759290,"What-Ericsson-ES.eaf"
Communication,771166,decir,771166,VMIP3S0,771166,"What-Ericsson-ES.eaf"
Process,771415,poder,771415,VMIP3S0,771415,"What-Ericsson-ES.eaf"
Communication,771498,hablar,771498,VMN0000,771498,"What-Ericsson-ES.eaf"
Process,771664,cortar,771664,VMIP3S0,771664,"What-Ericsson-ES.eaf"
TimeInterval,2350,amanecer,2350,VMIP3S0,2350,"What-K-Gala-ES.eaf"
Walking,7250,pasear,7250,VMIP3S0,7250,"What-K-Gala-ES.eaf"
Walking,9700,hacer_footing,9700,VMIP3S0,9700,"What-K-Gala-ES.eaf"
Motion,24380,aparcar,24380,VMIP3S0,24380,"What-K-Gala-ES.eaf"
Motion,26330,salir,26330,VMIP3S0,26330,"What-K-Gala-ES.eaf"
Communication,26655,hablar,26655,VMG0000,26655,"What-K-Gala-ES.eaf"
Process,52580,colgar,52580,VMIP3S0,52580,"What-K-Gala-ES.eaf"
Process,53072,guardar,53072,VMIS3S0,53072,"What-K-Gala-ES.eaf"
Process,54056,sacar,54056,VMIS3S0,54056,"What-K-Gala-ES.eaf"
Seeing,56270,mirar,56270,VMIS3S0,56270,"What-K-Gala-ES.eaf"
StateOfMind,57254,suspirar,57254,VMIP3S0,57254,"What-K-Gala-ES.eaf"
Process,57992,poner,57992,VMIP3S0,57992,"What-K-Gala-ES.eaf"
Walking,67940,caminar,67940,VMIS3S0,67940,"What-K-Gala-ES.eaf"
Process,68852,llamar,68852,VMG0000,68852,"What-K-Gala-ES.eaf"
BodyMotion,93750,tumbar,93750,VMIP3S0,93750,"What-K-Gala-ES.eaf"
BodyMotion,102106,frotar,102106,VMIP3S0,102106,"What-K-Gala-ES.eaf"
BodyMotion,103090,extender,103090,VMIP3S0,103090,"What-K-Gala-ES.eaf"
Seeing,141650,mirar,141650,VMIS3S0,141650,"What-K-Gala-ES.eaf"
Process,157720,colgar,157720,VMIP3S0,157720,"What-K-Gala-ES.eaf"
BodyMotion,158515,levantar,158515,VMIP3S0,158515,"What-K-Gala-ES.eaf"
Walking,160105,caminar,160105,VMIS3S0,160105,"What-K-Gala-ES.eaf"
Seeing,161960,mirar,161960,VMG0000,161960,"What-K-Gala-ES.eaf"
Possesses,169330,llevar,169330,VMIP3S0,169330,"What-K-Gala-ES.eaf"
Motion,171022,para,171022,VMIP3S0,171022,"What-K-Gala-ES.eaf"
Motion,171586,andar,171586,VMIP3S0,171586,"What-K-Gala-ES.eaf"
Clothing,211578,vestir,211578,VMN0000,211578,"What-K-Gala-ES.eaf"
Walking,222344,caminar,222344,VMIP3S0,222344,"What-K-Gala-ES.eaf"
Walking,227120,subir,227120,VMIS3S0,227120,"What-K-Gala-ES.eaf"
BodyMotion,240752,tamborilear,240752,VMIP3S0,240752,"What-K-Gala-ES.eaf"
Drinking,251930,beber,251930,VMIP3S0,251930,"What-K-Gala-ES.eaf"
StateOfMind,259700,suspirar,259700,VMIP3S0,259700,"What-K-Gala-ES.eaf"
BodyMotion,273582,mover,273582,VMIS3S0,273582,"What-K-Gala-ES.eaf"
Drinking,274962,beber,274962,VMIP3S0,274962,"What-K-Gala-ES.eaf"
Process,278660,dejar,278660,VMIP3S0,278660,"What-K-Gala-ES.eaf"
Process,280700,sacar,280700,VMIP3S0,280700,"What-K-Gala-ES.eaf"
IntentionalPsychologicalProcess,281720,buscar,281720,VMIP3S0,281720,"What-K-Gala-ES.eaf"
Process,295460,llamar,295460,VMIP3S0,295460,"What-K-Gala-ES.eaf"
Seeing,330030,mirar,330030,VMIS3S0,330030,"What-K-Gala-ES.eaf"
Seeing,380936,mirar,380936,VMIS3S0,380936,"What-K-Gala-ES.eaf"
Process,399170,colgar,399170,VMIP3S0,399170,"What-K-Gala-ES.eaf"
Motion,399752,alejar,399752,VMIP3S0,399752,"What-K-Gala-ES.eaf"
Seeing,399946,mirar,399946,VMG0000,399946,"What-K-Gala-ES.eaf"
IntentionalPsychologicalProcess,414115,estudiar,414115,VMIP3S0,414115,"What-K-Gala-ES.eaf"
IntentionalPsychologicalProcess,423240,buscar,423240,VMIS3S0,423240,"What-K-Gala-ES.eaf"
Process,428430,descolgar,428430,VMIP3S0,428430,"What-K-Gala-ES.eaf"
Process,494240,colgar,494240,VMIP3S0,494240,"What-K-Gala-ES.eaf"
Seeing,494696,mirar,494696,VMIP3S0,494696,"What-K-Gala-ES.eaf"
BodyMotion,509950,levantar,509950,VMIP3S0,509950,"What-K-Gala-ES.eaf"
Motion,510850,andar,510850,VMIP3S0,510850,"What-K-Gala-ES.eaf"
Walking,517790,subir,517790,VMIS3S0,517790,"What-K-Gala-ES.eaf"
Process,525260,parir,525260,VMSP1S0,525260,"What-K-Gala-ES.eaf"
Seeing,525860,mirar,525860,VMIS3S0,525860,"What-K-Gala-ES.eaf"
Motion,530900,llegar,530900,VMIP3S0,530900,"What-K-Gala-ES.eaf"
Motion,534638,acercar,534638,VMIP3S0,534638,"What-K-Gala-ES.eaf"
Seeing,536240,mirar,536240,VMIP3P0,536240,"What-K-Gala-ES.eaf"
Seeing,556933,mirar,556933,VMIP3P0,556933,"What-K-Gala-ES.eaf"
BodyMotion,595112,encoje,595112,VMIS1S0,595112,"What-K-Gala-ES.eaf"
Seeing,708057,mirar,708057,VMIP3P0,708057,"What-K-Gala-ES.eaf"
BodyMotion,709242,negar,709242,VMIP3P0,709242,"What-K-Gala-ES.eaf"
Motion,737212,ir,737212,VMIP3S0,737212,"What-K-Gala-ES.eaf"
Motion,738556,seguir,738556,VMIP3S0,738556,"What-K-Gala-ES.eaf"
Motion,739564,quedar,739564,VMIP3S0,739564,"What-K-Gala-ES.eaf"
Process,745414,unir,745414,VMIP3S0,745414,"What-K-Gala-ES.eaf"
BodyMotion,746390,pasar,746390,VMIP3S0,746390,"What-K-Gala-ES.eaf"
BodyMotion,748586,extender,748586,VMIP3S0,748586,"What-K-Gala-ES.eaf"
Walking,750050,caminar,750050,VMIP3P0,750050,"What-K-Gala-ES.eaf"
FilmLanguage,755002,fundir,755002,VMIP3S0,755002,"What-K-Gala-ES.eaf"
Process,756829,tender,756829,VMIP3S0,756829,"What-K-Gala-ES.eaf"
Communication,758395,hablar,758395,VMIP3S0,758395,"What-K-Gala-ES.eaf"
Process,764118,tender,764118,VMN0000,764118,"What-K-Gala-ES.eaf"
Process,765083,dar,765083,VMN0000,765083,"What-K-Gala-ES.eaf"
Communication,770198,hablar,770198,VMIP2S0,770198,"What-K-Gala-ES.eaf"
Seeing,773834,mirar,773834,VMIS3S0,773834,"What-K-Gala-ES.eaf"
Hearing,775652,oír,775652,VMM02S0,775652,"What-K-Gala-ES.eaf"
Process,776864,poder,776864,VMIP1S0,776864,"What-K-Gala-ES.eaf"
Communication,777167,hablar,777167,VMN0000,777167,"What-K-Gala-ES.eaf"
Process,778379,dejar,778379,VMN0000,778379,"What-K-Gala-ES.eaf"
Process,779288,colgar,779288,VMIP3S0,779288,"What-K-Gala-ES.eaf"
FilmLanguage,782015,fundir,782015,VMIP3S0,782015,"What-K-Gala-ES.eaf"
Process,785045,pasar,785045,VMIP3S0,785045,"What-K-Gala-ES.eaf"
Walking,5770,pasear,5770,VMIP3S0,5770,"What-SDI-Media-ES.eaf"
